aX,aY,aZ,gX,gY,gZ
2.457,-1.272,1.309,-42.847,61.035,-157.043
2.343,-0.735,1.023,-78.369,36.438,-127.747
2.191,-0.475,0.871,-83.984,38.574,-80.933
1.777,-0.075,0.627,-69.397,49.866,-60.364
1.560,0.053,0.575,-47.729,37.415,-24.414
1.149,0.184,0.589,-37.903,22.034,-15.076
0.992,0.197,0.643,-19.836,8.301,-3.113
0.767,0.180,0.746,-14.343,9.705,3.784
0.689,0.173,0.757,-8.118,16.968,15.381
0.579,0.157,0.751,-2.930,19.470,19.165
0.551,0.116,0.760,10.437,20.386,23.682
0.535,-0.002,0.817,15.625,20.142,25.330
0.536,-0.045,0.840,19.348,20.508,28.625
0.530,-0.090,0.844,19.287,18.433,32.715
0.516,-0.093,0.838,17.761,9.033,41.260
0.501,-0.103,0.828,17.761,5.493,44.067
0.494,-0.114,0.829,23.010,2.014,51.575
-1.497,-0.370,1.121,-21.423,0.061,-26.062
-1.802,-0.315,1.201,-31.189,13.123,-59.387
-2.264,-0.004,1.239,-39.734,25.452,-81.116
-2.401,0.245,1.206,-67.383,39.124,-149.353
-2.563,0.625,1.004,-84.900,45.227,-186.645
-2.550,0.631,0.733,-125.366,42.053,-259.460
-2.193,0.208,0.131,-129.517,12.634,-300.049
-1.839,-0.275,0.015,-47.852,-47.241,-357.239
-0.735,-1.589,0.368,28.809,-39.124,-352.295
-0.130,-2.108,0.766,115.479,23.315,-273.682
0.776,-2.374,1.342,85.449,31.128,-239.563
1.117,-2.296,1.405,-18.738,-35.400,-216.431
1.653,-2.076,1.492,-31.250,-60.364,-208.008
1.891,-1.955,1.585,1.221,-19.653,-176.697
2.146,-1.574,1.643,0.488,6.287,-154.480
2.113,-1.298,1.572,-43.518,13.916,-107.422
1.875,-0.749,1.383,-62.439,15.381,-82.458
1.714,-0.505,1.282,-82.764,38.452,-32.593
1.326,-0.158,1.021,-80.627,47.913,-16.296
1.152,-0.077,0.925,-67.993,46.326,-10.742
0.926,0.011,0.803,-69.214,46.082,-6.165
0.837,0.070,0.731,-70.435,56.519,14.832
0.658,0.185,0.607,-65.491,57.373,24.597
0.576,0.202,0.589,-47.241,42.480,31.921
0.461,0.159,0.642,-35.400,34.363,30.212
0.439,0.119,0.679,-12.024,26.611,20.447
0.471,0.046,0.718,-4.456,21.912,15.198
0.495,0.021,0.714,4.211,6.958,16.541
0.487,-0.009,0.724,10.315,4.089,22.766
0.466,-0.027,0.745,27.893,9.277,34.912
-1.555,-0.311,0.996,-28.442,-37.170,-26.367
-1.877,-0.181,1.124,-11.292,-24.658,-62.866
-2.429,0.141,1.375,-9.583,-1.343,-87.891
-2.666,0.313,1.289,-55.481,38.269,-158.264
-2.634,0.313,1.064,-92.773,38.086,-205.017
-2.307,0.079,0.429,-130.005,-3.479,-295.898
-2.046,-0.214,0.214,-104.980,-28.564,-329.651
-1.094,-1.166,0.275,20.752,-20.996,-365.478
-0.493,-1.627,0.493,81.238,7.935,-348.328
0.649,-2.083,0.855,99.976,48.828,-268.433
1.138,-2.093,0.957,60.059,34.790,-236.877
1.723,-1.929,1.072,-12.756,-25.818,-189.392
1.919,-1.849,1.179,-11.353,-33.203,-172.852
2.123,-1.587,1.547,15.686,1.587,-136.108
2.090,-1.356,1.627,4.822,16.663,-114.441
1.776,-0.851,1.498,-46.204,12.085,-70.313
1.591,-0.651,1.426,-55.420,6.775,-53.467
1.427,-0.496,1.392,-52.734,17.334,-24.719
1.083,-0.270,1.241,-55.664,28.687,-11.963
0.769,-0.129,1.061,-66.406,43.274,1.099
0.660,-0.064,1.003,-70.068,49.438,5.310
0.595,0.005,0.927,-71.594,65.735,13.306
0.534,0.088,0.743,-68.665,68.848,17.029
0.514,0.086,0.698,-52.734,61.768,19.836
0.491,0.035,0.691,-41.199,58.167,19.836
0.503,0.009,0.684,-17.456,49.988,18.860
0.532,-0.041,0.685,-8.362,40.222,18.860
0.534,-0.062,0.713,3.723,15.259,21.484
0.515,-0.112,0.793,9.827,8.728,24.841
0.499,-0.138,0.822,22.705,10.132,35.583
-1.396,-0.117,1.107,-29.907,-22.522,-75.073
-1.519,-0.038,1.124,-34.058,-7.141,-112.244
-1.713,0.078,1.069,-38.269,7.874,-133.545
-1.799,0.166,0.949,-54.199,19.043,-191.833
-1.798,0.155,0.919,-60.425,0.122,-255.432
-1.650,-0.125,0.777,-60.913,-7.019,-276.550
-1.521,-0.408,0.661,-43.396,-13.550,-302.124
-0.982,-1.231,0.583,-14.160,-10.986,-312.500
-0.494,-1.666,0.712,59.021,7.935,-306.580
0.468,-2.110,1.173,69.031,17.700,-279.419
0.724,-2.013,1.303,19.653,24.475,-215.088
1.013,-1.571,1.244,-7.751,20.691,-197.327
