aX,aY,aZ,gX,gY,gZ
-0.021,0.152,0.976,1.099,0.488,1.160
-0.023,0.154,0.974,0.061,-2.625,-1.160
-0.018,0.143,0.986,-0.549,-4.089,-1.892
-0.015,0.133,0.994,-2.075,-5.432,-1.465
-0.019,0.119,1.004,-2.441,-5.493,-0.549
-0.019,0.122,1.001,-0.854,-3.418,1.343
0.027,0.103,0.978,2.441,-0.244,1.404
0.022,0.099,0.993,1.831,-1.160,1.343
0.017,0.098,0.999,0.000,-1.648,0.916
0.016,0.096,1.004,-0.305,-1.770,0.488
0.017,0.095,1.005,0.488,-2.075,-0.061
0.022,0.096,1.003,1.160,-1.770,0.061
0.023,0.096,1.000,1.709,-0.427,0.427
0.023,0.093,0.994,1.587,-0.122,0.305
0.022,0.092,0.995,1.343,-0.610,-0.977
0.025,0.086,1.001,1.038,-1.282,-1.831
0.032,0.078,1.010,-0.183,-2.258,-2.014
0.034,0.078,1.010,-1.038,-1.038,0.854
0.031,0.088,1.005,-0.854,-0.244,2.380
0.027,0.093,1.003,-0.305,1.221,3.296
0.019,0.100,0.992,-0.549,1.404,2.869
0.014,0.103,0.988,-1.526,-0.183,1.282
0.014,0.105,0.982,-1.709,-1.587,0.549
0.015,0.102,0.982,0.061,-2.930,-0.244
0.017,0.094,0.987,1.648,-2.686,-0.061
0.015,0.091,1.000,4.150,-2.075,0.488
0.011,0.090,1.006,3.479,-2.258,-0.061
0.007,0.090,1.012,2.502,-2.502,-0.793
0.006,0.091,1.015,2.075,-1.465,-1.282
0.013,0.093,1.012,2.258,-0.244,-1.465
0.017,0.093,1.010,1.160,0.183,-2.686
0.018,0.089,1.008,0.732,0.122,-3.235
0.018,0.085,1.009,1.038,2.686,-2.441
0.015,0.081,1.016,1.465,4.517,-1.343
0.010,0.080,1.020,2.747,8.179,-0.183
0.009,0.080,1.027,3.662,10.193,-0.366
0.083,0.071,0.997,0.977,0.305,0.793
0.083,0.073,0.997,0.610,0.000,0.732
0.081,0.079,0.999,-0.061,-0.549,0.183
0.084,0.076,1.005,-1.526,-1.831,-1.648
0.084,0.073,1.007,-1.221,-1.038,-1.770
0.088,0.070,1.007,-0.671,-0.183,-1.160
0.087,0.069,1.004,-0.732,1.404,0.732
0.083,0.077,0.995,-1.526,1.160,1.282
0.080,0.080,0.993,-3.296,-0.977,0.366
0.084,0.083,0.990,-2.869,-1.465,-0.549
0.091,0.080,0.987,-0.549,-1.221,-1.465
0.089,0.076,0.988,1.465,-1.038,-0.610
0.085,0.075,0.991,1.831,-0.977,-0.061
0.084,0.078,0.992,1.160,-2.502,-0.427
0.082,0.078,0.996,0.854,-3.296,-1.221
0.083,0.075,0.996,1.038,-3.723,-2.319
0.083,0.072,1.000,1.282,-3.540,-2.075
0.078,0.077,1.002,0.793,-2.686,-1.526
0.076,0.075,1.001,0.122,-2.747,-2.197
0.076,0.068,1.008,-0.061,-2.502,-2.258
0.074,0.068,1.011,-0.549,-0.916,-1.526
0.070,0.073,1.009,-0.977,-0.305,-1.221
0.065,0.082,1.004,-3.967,-1.831,-1.343
0.056,0.095,1.004,-7.324,-4.761,-2.563
0.057,0.080,1.008,-14.893,-11.169,-6.348
0.062,0.073,1.013,-14.038,-9.705,-6.409
0.065,0.083,1.011,-11.292,-5.432,-5.005
0.062,0.093,1.007,-6.836,1.465,-2.502
0.058,0.102,1.005,-6.897,1.831,-2.625
0.061,0.096,1.005,-11.597,-1.465,-4.639
0.072,0.073,1.022,-7.385,-9.399,11.414
0.066,0.076,1.017,-14.160,-13.062,5.920
0.061,0.075,1.000,-15.808,-15.381,4.150
0.057,0.079,1.000,-13.855,-15.015,3.967
0.057,0.085,0.997,-11.292,-12.024,3.967
0.059,0.086,0.994,-6.714,-7.629,2.808
0.054,0.095,0.992,-5.615,-6.775,1.892
0.053,0.093,0.985,-4.639,-6.653,-0.671
0.054,0.084,0.983,-3.906,-7.935,-1.282
0.055,0.084,0.993,-0.977,-7.446,-1.221
0.065,0.084,1.000,0.671,-5.005,-0.732
0.071,0.080,1.004,2.014,-0.916,0.671
0.071,0.077,1.008,0.488,0.488,0.793
0.065,0.076,1.011,-1.892,0.305,0.732
0.063,0.076,1.006,-6.775,-0.244,1.343
0.062,0.078,0.994,-6.958,0.061,2.258
0.063,0.083,0.987,-2.991,2.380,3.540
0.064,0.095,0.976,-0.366,3.418,3.296
0.059,0.101,0.973,1.953,1.831,1.465
0.045,0.103,0.985,1.160,-0.854,-0.244
0.043,0.096,0.995,-1.221,-5.493,-3.662
0.052,0.076,1.004,-1.404,-6.226,-3.723
0.053,0.076,1.002,0.122,-4.700,-0.793
0.053,0.080,0.998,3.479,-1.526,1.160
0.055,0.091,0.991,4.150,-0.916,1.160
0.052,0.092,0.992,2.686,-2.075,-0.366
0.052,0.079,1.000,1.770,-2.808,-0.916
0.052,0.075,1.005,2.258,-2.075,0.305
0.054,0.074,1.014,4.150,-0.244,1.465
0.057,0.077,1.015,6.714,4.761,3.845
0.082,0.091,1.004,0.671,-5.798,-2.380
0.081,0.090,1.007,0.427,-5.859,-2.380
0.075,0.087,1.009,-1.038,-4.883,-2.136
0.073,0.086,1.007,-1.587,-4.333,-2.502
0.075,0.084,1.004,-0.977,-3.235,-3.174
0.080,0.085,1.003,-0.183,-2.380,-3.052
0.087,0.084,1.005,1.038,-0.183,-2.258
0.090,0.083,1.003,0.549,0.671,-1.953
0.089,0.081,1.002,0.000,0.183,-1.953
0.086,0.082,1.005,-0.061,-0.061,-1.587
0.082,0.082,1.013,0.366,0.854,-1.526
0.083,0.080,1.015,0.305,2.930,-1.831
0.079,0.081,1.014,-0.732,3.235,-1.709
0.081,0.086,1.003,-2.869,3.174,-1.404
0.084,0.089,0.998,-3.052,3.235,-1.343
0.088,0.091,0.993,-2.075,3.723,-1.526
0.092,0.087,0.983,-1.343,3.723,-1.709
0.094,0.087,0.982,0.549,3.235,-1.953
0.093,0.085,0.988,2.319,3.601,-1.648
0.091,0.080,1.008,2.441,4.333,-0.549
0.092,0.078,1.016,1.587,6.104,1.831
0.095,0.076,1.028,1.282,7.507,2.930
0.091,0.077,1.032,2.136,12.939,5.554
0.081,0.075,1.045,2.502,16.541,6.714
0.073,0.078,1.068,1.770,25.513,6.653
0.073,0.061,1.145,0.549,33.386,4.395
0.087,0.029,1.219,2.258,72.754,4.517
0.158,-0.099,1.384,7.263,111.511,13.733
0.190,-0.146,1.429,22.400,206.482,53.528
0.214,-0.118,1.438,25.574,248.291,74.097
0.030,0.157,0.980,0.793,-0.122,0.183
0.035,0.151,0.982,0.732,-1.160,0.366
0.037,0.152,0.987,0.549,-1.892,1.465
0.035,0.158,0.994,0.183,-1.770,1.465
0.030,0.160,0.995,-0.916,-1.648,0.488
0.026,0.161,0.992,-1.160,-1.343,0.244
0.026,0.161,0.988,-0.977,-0.122,0.671
0.025,0.165,0.978,-0.671,0.061,1.099
0.024,0.166,0.975,-0.122,-1.709,0.427
0.026,0.163,0.978,1.465,-3.784,-0.916
0.029,0.155,0.993,1.953,-3.845,-0.916
0.028,0.151,0.998,0.854,-2.808,-0.305
0.028,0.148,0.997,-0.122,-2.441,-0.183
0.029,0.149,0.996,-1.404,-2.075,0.122
0.031,0.152,0.988,-1.160,-1.770,0.427
0.030,0.156,0.987,0.000,-1.465,1.892
0.023,0.159,0.990,0.366,-1.282,2.197
0.020,0.161,0.992,0.732,-0.793,1.221
0.016,0.161,0.995,0.427,-0.793,0.427
0.017,0.159,0.995,-0.793,-1.648,-0.610
0.022,0.154,0.992,-0.916,-1.648,-0.427
0.025,0.154,0.990,0.732,-0.244,0.854
0.021,0.156,0.994,1.953,0.854,1.343
0.009,0.160,1.001,2.930,3.052,1.160
-0.000,0.161,1.016,2.808,4.272,0.122
0.007,0.158,1.018,0.916,6.409,-2.136
0.016,0.152,1.025,0.366,7.996,-2.502
0.019,0.147,1.045,4.517,20.752,0.183
0.032,0.100,1.184,12.146,40.039,5.493
0.054,0.041,1.320,34.607,119.019,25.269
0.020,0.127,0.987,-0.671,0.305,0.305
0.020,0.133,0.984,-0.061,-0.854,0.549
0.018,0.134,0.986,0.671,-1.038,0.000
0.016,0.129,0.989,2.014,-1.160,-1.465
0.017,0.119,1.004,1.770,-1.465,-1.953
0.017,0.116,1.007,-0.183,-1.099,-1.770
0.021,0.120,1.003,-1.099,-0.854,-0.916
0.021,0.124,0.998,-1.465,-0.366,0.671
0.020,0.129,0.986,-0.793,-0.122,1.221
0.019,0.131,0.986,0.427,-0.305,1.038
0.019,0.127,0.992,0.549,-0.854,0.366
0.021,0.125,0.997,0.122,-2.258,-1.404
0.024,0.118,1.006,-0.183,-2.197,-1.648
0.025,0.115,1.005,0.183,-0.854,-0.549
0.025,0.115,1.001,0.427,0.671,1.282
0.023,0.118,0.993,0.610,0.916,1.831
0.023,0.123,0.989,0.244,-0.061,1.709
0.017,0.131,0.985,0.000,-0.916,0.977
0.013,0.134,0.987,0.061,-1.770,-0.671
0.007,0.135,0.989,0.000,-2.197,-1.648
0.006,0.131,0.992,0.244,-3.540,-3.540
0.010,0.121,1.001,0.488,-4.089,-3.967
0.012,0.119,1.003,0.061,-4.639,-3.662
0.015,0.121,1.002,-0.427,-4.761,-3.296
0.017,0.120,0.999,-0.916,-4.395,-2.258
0.015,0.120,0.996,-0.732,-3.662,-1.404
0.012,0.122,0.995,0.244,-1.587,-0.610
0.008,0.122,0.996,0.549,-1.221,-0.977
0.009,0.122,0.999,0.610,-1.526,-2.014
0.012,0.122,1.001,0.427,-1.343,-2.197
0.053,0.146,0.994,-0.732,-1.038,0.610
0.051,0.149,0.986,0.610,0.061,1.343
0.052,0.152,0.984,0.366,-0.549,0.793
0.054,0.150,0.989,-1.160,-1.953,-0.122
0.056,0.150,0.992,-3.296,-3.723,-1.343
0.058,0.150,0.996,-2.991,-3.052,-1.099
0.056,0.152,0.994,-1.282,-0.183,0.427
0.049,0.155,0.987,-0.305,0.305,0.977
0.044,0.154,0.989,0.977,-1.038,0.244
0.046,0.154,0.991,1.282,-1.526,-0.916
0.057,0.150,0.993,0.854,-1.587,-2.380
0.060,0.146,0.998,0.366,-1.587,-2.441
0.057,0.140,1.005,-1.221,-1.099,-0.793
0.054,0.140,1.004,-2.625,-0.488,1.892
0.044,0.150,0.992,-2.563,0.000,2.686
0.042,0.156,0.985,-0.732,0.671,2.136
0.042,0.164,0.981,0.366,0.610,1.099
0.045,0.162,0.983,0.549,-0.366,-1.465
0.052,0.150,0.989,0.061,-1.221,-2.136
0.053,0.145,0.994,-0.854,-2.075,-1.282
0.052,0.146,0.997,-0.732,-1.526,-0.610
0.051,0.150,0.995,0.000,-0.610,0.000
0.048,0.159,0.989,-0.061,-0.732,0.000
0.049,0.160,0.983,-0.183,-1.282,-0.488
0.048,0.155,0.982,0.610,-1.953,-0.916
0.045,0.150,0.986,1.038,-2.197,-1.343
0.042,0.151,0.990,0.977,-2.625,-1.831
0.038,0.153,0.998,0.916,-2.808,-1.953
0.038,0.154,1.001,1.160,-2.869,-2.563
0.038,0.153,1.000,1.404,-2.563,-2.991
0.095,0.109,1.006,1.709,-0.916,-3.113
0.102,0.109,1.009,1.587,-0.122,-2.563
0.101,0.110,1.005,-0.793,0.488,-1.709
0.097,0.112,0.993,-1.953,0.061,-1.526
0.095,0.115,0.989,-2.563,-0.977,-1.282
0.092,0.115,0.989,-2.258,-1.282,-1.221
0.093,0.116,0.991,-1.648,-1.343,-1.099
0.093,0.119,0.990,0.061,-1.099,-0.977
0.094,0.119,0.989,0.488,-1.404,-1.038
0.095,0.119,0.989,-0.732,-3.357,-1.404
0.094,0.111,0.998,-1.709,-4.028,-1.526
0.090,0.107,1.002,-2.319,-3.540,-1.282
0.086,0.115,1.004,-2.136,-2.869,-0.916
0.085,0.122,1.002,-1.587,-1.587,-1.160
0.087,0.129,0.990,-0.793,-1.038,-1.709
0.089,0.126,0.986,2.136,-0.488,-3.357
0.089,0.118,0.983,3.479,-0.671,-4.211
0.089,0.115,0.988,4.089,-1.343,-5.005
0.093,0.115,1.000,3.357,-1.404,-4.761
0.089,0.118,1.004,2.686,-0.122,-4.578
0.072,0.124,1.007,2.625,1.099,-5.005
0.066,0.124,1.001,-0.183,0.183,-7.751
0.070,0.115,0.993,-1.343,-2.502,-9.460
0.076,0.111,0.998,1.038,-3.113,-9.949
0.087,0.108,1.000,2.869,-0.549,-8.789
0.089,0.107,1.000,3.906,1.648,-7.446
0.091,0.104,1.005,3.723,3.540,-5.676
0.098,0.098,1.017,2.747,4.761,-4.883
0.105,0.090,1.020,2.563,9.827,-4.028
0.120,0.070,1.050,3.723,14.099,-2.930
0.070,0.147,0.985,1.587,-7.690,-0.732
0.070,0.144,0.991,0.793,-9.827,-0.305
0.062,0.141,1.002,0.000,-10.193,-0.488
0.054,0.141,1.003,-0.549,-8.667,-1.160
0.047,0.141,0.997,0.122,-7.324,-1.343
0.046,0.140,0.994,1.282,-5.310,-0.671
0.045,0.142,0.993,1.160,-5.371,-0.244
0.042,0.144,0.997,-1.404,-7.202,-0.305
0.037,0.145,1.007,-2.747,-8.057,-1.099
0.036,0.144,1.009,-3.113,-7.568,-2.380
0.031,0.149,1.007,-2.808,-6.042,-2.258
0.032,0.155,1.002,-2.075,-3.967,-2.319
0.028,0.163,0.994,-2.075,-4.150,-3.235
0.023,0.156,0.996,-5.371,-7.629,-7.019
0.029,0.141,1.008,-14.465,-14.465,-9.399
0.055,0.107,1.051,-20.874,-16.602,-7.446
0.053,0.109,1.058,-26.672,-11.353,2.258
0.030,0.150,1.028,-24.963,-4.456,6.897
0.020,0.175,0.999,-21.118,4.944,9.766
0.006,0.207,0.954,-19.348,5.066,7.263
0.004,0.214,0.948,-13.306,0.671,-1.709
0.008,0.222,0.956,-3.906,1.648,-6.104
0.016,0.213,0.970,1.770,5.615,-6.165
0.019,0.203,0.981,11.108,15.381,-4.333
0.027,0.176,1.022,12.756,19.470,-3.357
0.036,0.154,1.069,12.329,33.691,1.648
0.073,0.080,1.240,14.465,53.406,8.545
0.104,0.019,1.371,17.578,85.754,19.714
0.152,-0.090,1.585,17.273,182.983,52.734
0.195,-0.118,1.641,-2.686,287.903,85.632
0.087,0.130,0.985,-0.305,0.488,0.183
0.088,0.131,0.984,0.732,0.366,0.366
0.087,0.134,0.986,0.366,0.061,0.427
0.084,0.132,0.992,-0.549,-0.549,0.488
0.081,0.124,1.001,-3.052,-1.404,1.526
0.079,0.122,0.998,-3.052,-0.916,3.540
0.076,0.132,0.989,-1.343,-0.732,4.395
0.074,0.139,0.988,1.648,0.244,4.333
0.070,0.146,0.983,1.953,0.610,3.418
0.067,0.145,0.983,1.404,-0.671,0.488
0.068,0.136,0.990,1.160,-1.709,-0.854
0.072,0.129,0.992,1.343,-3.235,-1.404
0.083,0.121,0.997,1.709,-3.418,-0.366
0.086,0.121,0.996,2.808,-1.892,2.991
0.083,0.131,0.985,3.296,-0.977,4.150
0.075,0.143,0.978,3.784,-1.282,3.723
0.071,0.139,0.978,3.479,-2.563,2.319
0.069,0.126,0.987,3.296,-5.737,0.488
0.067,0.124,0.990,5.249,-6.104,0.122
0.066,0.125,0.996,7.263,-5.127,-0.122
0.068,0.121,1.001,8.362,-3.845,0.732
0.066,0.111,1.009,7.019,-3.967,1.648
0.062,0.110,1.009,4.700,-3.418,3.601
0.056,0.121,1.003,4.456,-2.380,3.845
0.055,0.125,0.999,4.395,-0.305,1.770
0.056,0.125,0.995,4.089,0.000,0.488
0.057,0.124,0.998,4.395,0.610,-1.221
0.058,0.117,1.001,5.493,1.831,-1.831
0.066,0.109,1.001,8.423,5.127,-2.747
0.071,0.101,1.009,9.888,6.775,-2.930
0.034,0.182,0.981,-2.625,-5.127,1.709
0.035,0.181,0.991,-2.747,-5.859,0.916
0.035,0.176,0.997,-4.089,-5.737,0.183
0.032,0.173,1.002,-5.066,-5.005,0.916
0.029,0.175,0.999,-4.822,-1.953,2.563
0.022,0.184,0.988,-3.540,-0.183,3.113
0.018,0.189,0.981,-1.587,0.549,2.991
0.016,0.196,0.976,-1.282,-0.610,2.075
0.016,0.199,0.975,-1.343,-2.930,-0.183
0.019,0.199,0.973,-0.854,-3.357,-1.160
0.022,0.192,0.975,1.282,-3.357,-1.648
0.025,0.179,0.980,3.052,-3.113,-0.916
0.023,0.181,0.982,5.920,-1.465,0.366
0.016,0.185,0.986,5.554,-1.099,0.549
0.015,0.181,0.999,0.977,-3.296,-0.122
0.016,0.176,1.006,-3.296,-4.883,-1.160
0.015,0.176,1.003,-4.028,-3.662,-0.854
0.014,0.180,0.996,-2.136,0.000,0.427
0.016,0.190,0.982,-0.916,0.977,0.610
0.019,0.189,0.976,-0.488,-0.488,-0.671
0.025,0.179,0.977,-0.427,-2.197,-1.282
0.027,0.177,0.982,0.427,-3.479,-0.793
0.024,0.177,0.988,1.404,-2.869,-0.244
0.016,0.181,0.991,3.174,-1.099,1.038
0.010,0.185,0.993,2.075,-0.671,2.014
0.005,0.188,0.995,0.732,-1.160,1.709
0.007,0.184,0.994,-2.625,-2.686,0.854
0.005,0.179,0.987,-2.808,-2.869,0.732
0.004,0.179,0.983,-1.038,-2.014,1.038
0.002,0.187,0.980,-0.244,-1.465,1.099
0.024,0.150,1.002,2.625,-0.916,3.113
0.019,0.163,0.992,1.404,-0.549,2.441
0.021,0.157,0.983,1.221,-1.892,0.244
0.034,0.143,0.981,1.831,-3.052,0.916
0.036,0.142,0.984,2.258,-4.150,4.883
0.027,0.145,0.989,2.319,-3.540,6.165
0.021,0.145,0.983,4.517,-1.892,7.141
0.018,0.146,0.983,7.263,-1.709,7.935
0.011,0.150,0.985,7.385,-2.380,7.996
0.006,0.153,0.986,7.629,-4.822,5.798
-0.001,0.153,0.999,7.996,-5.676,3.662
-0.003,0.150,1.007,6.409,-5.798,0.854
-0.002,0.134,1.011,5.188,-5.432,0.671
0.001,0.129,1.010,5.432,-4.272,2.991
0.003,0.136,1.008,5.737,-2.869,4.333
0.003,0.142,0.996,4.272,-0.244,3.967
0.000,0.144,0.993,2.441,-0.549,0.000
0.001,0.141,0.991,1.709,-1.282,-2.380
0.005,0.134,0.992,0.610,-2.502,-5.127
0.018,0.119,0.991,1.404,-2.625,-4.395
0.022,0.114,0.996,4.456,-1.831,0.183
0.017,0.120,1.004,4.822,-0.916,2.258
0.011,0.127,1.005,3.174,0.916,3.052
0.003,0.133,1.002,2.014,1.282,2.136
0.001,0.131,1.001,0.488,0.183,0.183
-0.000,0.131,1.003,0.549,-0.366,-0.061
-0.004,0.135,1.006,1.099,0.793,0.061
-0.009,0.130,0.998,1.038,1.404,-0.488
-0.007,0.126,0.994,1.343,-0.061,-1.648
0.003,0.123,0.991,1.587,-0.854,-1.526
