aX,aY,aZ,gX,gY,gZ
0.006,-0.012,1.044,-1.892,1.831,5.249
0.002,-0.010,1.039,-2.319,3.235,5.493
-0.013,-0.004,1.015,-3.174,5.615,5.310
-0.021,-0.004,1.007,-3.174,5.554,4.395
-0.027,-0.012,1.016,-2.258,3.540,1.709
-0.029,-0.013,1.021,-2.380,2.991,0.671
-0.043,-0.010,1.015,-4.028,3.540,-0.610
-0.058,-0.006,1.004,-4.883,5.371,-2.075
-0.091,-0.004,0.986,-4.333,5.432,-3.784
-0.104,-0.008,0.992,-2.380,2.686,-8.301
-0.125,-0.015,1.019,-2.441,1.709,-10.437
-0.133,-0.019,1.024,-4.883,1.831,-14.404
-0.155,-0.021,1.010,-5.981,1.709,-16.479
-0.182,-0.021,1.004,-6.104,0.366,-21.606
0.046,-0.043,1.025,-1.831,0.732,-1.526
0.049,-0.043,1.018,-2.441,0.366,-1.404
0.052,-0.041,1.015,-2.930,1.221,-0.793
0.047,-0.032,1.006,-3.357,1.770,-0.671
0.045,-0.031,1.001,-3.967,1.831,-1.953
0.049,-0.039,0.992,-4.333,1.709,-2.197
0.049,-0.039,0.990,-3.235,1.038,-0.122
0.038,-0.034,0.995,-2.197,0.549,0.977
0.030,-0.034,0.997,-3.418,0.000,1.282
0.029,-0.038,0.993,-4.089,-0.305,1.160
0.027,-0.049,0.999,-1.282,0.000,1.831
0.025,-0.050,1.007,1.648,1.953,3.357
0.012,-0.051,1.011,1.404,2.563,4.028
0.004,-0.051,1.010,0.305,2.380,4.456
-0.012,-0.050,1.016,-2.197,1.343,4.761
-0.017,-0.049,1.013,-4.272,2.197,4.822
-0.029,-0.048,1.001,-5.798,1.709,4.578
-0.032,-0.048,0.997,-7.385,-0.671,3.784
-0.030,-0.049,0.999,-6.226,-0.549,3.601
-0.037,-0.048,1.000,-2.747,3.540,4.211
-0.077,-0.046,0.994,-1.648,5.249,4.333
-0.095,-0.049,1.000,-1.343,2.686,1.465
-0.106,-0.061,1.043,-1.953,0.366,-1.160
-0.110,-0.069,1.053,-4.578,1.648,-5.127
-0.115,-0.071,1.040,-7.568,5.798,-7.935
-0.126,-0.069,1.000,-8.545,6.287,-9.521
-0.142,-0.067,0.982,-7.996,5.249,-12.573
-0.185,-0.061,0.978,-5.371,5.188,-14.709
-0.214,-0.057,0.995,-3.357,4.761,-21.057
-0.227,-0.060,0.998,-9.094,-0.793,-29.236
0.025,-0.013,1.026,2.502,-2.563,6.287
0.017,-0.008,1.028,-0.916,-4.822,5.127
-0.000,0.008,1.020,-3.601,-5.432,4.700
-0.009,0.012,1.007,-4.761,-1.892,5.127
-0.030,0.025,0.984,-3.113,0.916,6.042
-0.046,0.029,0.967,0.732,4.456,5.371
-0.048,0.023,0.965,4.211,3.540,1.953
-0.048,0.008,0.982,6.042,2.808,0.732
-0.046,-0.004,0.995,7.263,3.784,0.244
-0.047,-0.027,1.012,6.104,5.737,0.916
-0.050,-0.038,1.010,2.319,9.277,2.686
-0.057,-0.058,1.002,1.343,9.644,3.113
